-8.580126762390136719e-01,1.088745594024658203e+00,8.140578866004943848e-01,-4.076997563242912292e-02,-5.985313653945922852e-02,-6.925047039985656738e-01,7.177692651748657227e-01,2.503270804882049561e-01,-6.651751697063446045e-02,-1.081731915473937988e-01,-4.001337289810180664e-02,-3.676737472414970398e-02,6.228470429778099060e-02,2.700479030609130859e-01,-3.652134211733937263e-03,-6.104801222681999207e-02,-6.891022622585296631e-02,-1.130337491631507874e-01,-4.063786938786506653e-02,-3.567105531692504883e-02,-2.295047044754028320e-02,6.099913641810417175e-02,-3.595533668994903564e-01,1.688453912734985352e+00,-2.632221877574920654e-01,1.565761446952819824e+00,1.485452651977539062e-01,-1.794057153165340424e-02,-1.616547703742980957e-01,5.263124108314514160e-01,-1.599353075027465820e+00,-7.839067578315734863e-01,1.402895450592041016e+00,7.051268219947814941e-02,3.268963098526000977e-01,9.785018861293792725e-02
-8.578671813011169434e-01,1.088432431221008301e+00,8.140503168106079102e-01,-4.049095138907432556e-02,-5.949720740318298340e-02,-6.926760077476501465e-01,7.176492810249328613e-01,2.500199973583221436e-01,-6.658593565225601196e-02,-1.079217195510864258e-01,-4.042251780629158020e-02,-3.698512166738510132e-02,6.238664686679840088e-02,2.695091962814331055e-01,-3.734512487426400185e-03,-6.065873056650161743e-02,-6.910058110952377319e-02,-1.129342913627624512e-01,-4.033748805522918701e-02,-3.556525707244873047e-02,-2.277720905840396881e-02,5.982729047536849976e-02,-3.654835820198059082e-01,1.689285039901733398e+00,-2.695885300636291504e-01,1.567051887512207031e+00,1.476931720972061157e-01,-1.735483482480049133e-02,-1.623713970184326172e-01,5.301868319511413574e-01,-1.600352883338928223e+00,-7.928621172904968262e-01,1.407333016395568848e+00,7.042579352855682373e-02,3.216686844825744629e-01,9.899184107780456543e-02
-8.577759861946105957e-01,1.088097214698791504e+00,8.140548467636108398e-01,-4.011151194572448730e-02,-5.927979573607444763e-02,-6.928056478500366211e-01,7.175634503364562988e-01,2.496988773345947266e-01,-6.699464470148086548e-02,-1.075449734926223755e-01,-4.058213531970977783e-02,-3.731783851981163025e-02,6.237543374300003052e-02,2.691015601158142090e-01,-4.149035550653934479e-03,-6.032719090580940247e-02,-6.926008313894271851e-02,-1.134388595819473267e-01,-4.006396979093551636e-02,-3.555313125252723694e-02,-2.304559201002120972e-02,5.892037972807884216e-02,-3.722065687179565430e-01,1.690156936645507812e+00,-2.738896906375885010e-01,1.569777131080627441e+00,1.495931744575500488e-01,-1.783449016511440277e-02,-1.616848856210708618e-01,5.366908311843872070e-01,-1.599857687950134277e+00,-7.992427349090576172e-01,1.411629319190979004e+00,7.028605043888092041e-02,3.164986968040466309e-01,1.001107022166252136e-01
-8.576650023460388184e-01,1.087796330451965332e+00,8.140647411346435547e-01,-3.978513926267623901e-02,-5.906208604574203491e-02,-6.927964091300964355e-01,7.176085114479064941e-01,2.490650713443756104e-01,-6.737671047449111938e-02,-1.078005731105804443e-01,-4.015306383371353149e-02,-3.752672299742698669e-02,6.279240548610687256e-02,2.687334120273590088e-01,-4.487625323235988617e-03,-6.023781746625900269e-02,-6.937609612941741943e-02,-1.133303716778755188e-01,-4.022878035902976990e-02,-3.543433174490928650e-02,-2.316181361675262451e-02,5.835690349340438843e-02,-3.773120939731597900e-01,1.690976023674011230e+00,-2.788597643375396729e-01,1.570632696151733398e+00,1.491194665431976318e-01,-1.998128741979598999e-02,-1.608072221279144287e-01,5.423472523689270020e-01,-1.599327445030212402e+00,-8.068719506263732910e-01,1.415876150131225586e+00,7.002377510070800781e-02,3.114157021045684814e-01,1.010995134711265564e-01
-8.575239181518554688e-01,1.087463498115539551e+00,8.140309453010559082e-01,-3.938421979546546936e-02,-5.897289887070655823e-02,-6.928836107254028320e-01,7.175537943840026855e-01,2.485041469335556030e-01,-6.817218661308288574e-02,-1.075795516371726990e-01,-3.947979211807250977e-02,-3.804493695497512817e-02,6.300792843103408813e-02,2.684342861175537109e-01,-5.218766164034605026e-03,-6.000055745244026184e-02,-6.932999938726425171e-02,-1.138765364885330200e-01,-3.992044553160667419e-02,-3.507270291447639465e-02,-2.287561260163784027e-02,5.777537450194358826e-02,-3.815361857414245605e-01,1.690952420234680176e+00,-2.831924557685852051e-01,1.570631742477416992e+00,1.466351747512817383e-01,-1.983933150768280029e-02,-1.607011258602142334e-01,5.490823984146118164e-01,-1.598993420600891113e+00,-8.135800361633300781e-01,1.420007348060607910e+00,6.969256699085235596e-02,3.064131736755371094e-01,1.020481437444686890e-01
-8.574184179306030273e-01,1.087199091911315918e+00,8.140093088150024414e-01,-3.919672220945358276e-02,-5.885422974824905396e-02,-6.929283738136291504e-01,7.175304889678955078e-01,2.480548620223999023e-01,-6.851830333471298218e-02,-1.076573953032493591e-01,-3.863374516367912292e-02,-3.870723024010658264e-02,6.317354738712310791e-02,2.682486474514007568e-01,-5.512218456715345383e-03,-6.000538915395736694e-02,-6.911662966012954712e-02,-1.142074316740036011e-01,-3.994540125131607056e-02,-3.456873074173927307e-02,-2.336374856531620026e-02,5.860508605837821960e-02,-3.852889239788055420e-01,1.692104816436767578e+00,-2.871450781822204590e-01,1.570644140243530273e+00,1.461312919855117798e-01,-1.943569444119930267e-02,-1.610897928476333618e-01,5.560205578804016113e-01,-1.597036361694335938e+00,-8.195551633834838867e-01,1.423930883407592773e+00,6.940408051013946533e-02,3.014551401138305664e-01,1.029759496450424194e-01
-8.571978807449340820e-01,1.086796641349792480e+00,8.140305280685424805e-01,-3.904499113559722900e-02,-5.874817445874214172e-02,-6.928843855857849121e-01,7.175899744033813477e-01,2.478248775005340576e-01,-6.896393746137619019e-02,-1.076190173625946045e-01,-3.776944801211357117e-02,-3.904838487505912781e-02,6.349584460258483887e-02,2.684340775012969971e-01,-5.924809724092483521e-03,-6.009373813867568970e-02,-6.902024894952774048e-02,-1.144610792398452759e-01,-3.968828171491622925e-02,-3.469051793217658997e-02,-2.157437056303024292e-02,5.781834200024604797e-02,-3.902312517166137695e-01,1.689848423004150391e+00,-2.896850109100341797e-01,1.572943687438964844e+00,1.480274051427841187e-01,-2.045894227921962738e-02,-1.604564338922500610e-01,5.620886087417602539e-01,-1.597062587738037109e+00,-8.254371285438537598e-01,1.427668213844299316e+00,6.912606209516525269e-02,2.965241968631744385e-01,1.039011552929878235e-01
-8.570556044578552246e-01,1.086447715759277344e+00,8.141007423400878906e-01,-3.905757144093513489e-02,-5.850234627723693848e-02,-6.929289698600769043e-01,7.175663113594055176e-01,2.475899159908294678e-01,-6.879294663667678833e-02,-1.077743917703628540e-01,-3.694888576865196228e-02,-3.963558375835418701e-02,6.384516507387161255e-02,2.684213519096374512e-01,-5.668725818395614624e-03,-5.953570827841758728e-02,-6.884443759918212891e-02,-1.132823079824447632e-01,-3.984367474913597107e-02,-3.465633466839790344e-02,-2.052476629614830017e-02,5.776909738779067993e-02,-3.939841687679290771e-01,1.689085364341735840e+00,-2.931432127952575684e-01,1.573432803153991699e+00,1.476021707057952881e-01,-2.041755057871341705e-02,-1.613736599683761597e-01,5.672430992126464844e-01,-1.596248507499694824e+00,-8.309562802314758301e-01,1.431259751319885254e+00,6.885165721178054810e-02,2.916411459445953369e-01,1.047967821359634399e-01
-8.569767475128173828e-01,1.086100697517395020e+00,8.139905333518981934e-01,-3.870692476630210876e-02,-5.856636166572570801e-02,-6.931303739547729492e-01,7.173855304718017578e-01,2.473306208848953247e-01,-6.966542452573776245e-02,-1.071860417723655701e-01,-3.605890646576881409e-02,-4.037475585937500000e-02,6.413955241441726685e-02,2.684564590454101562e-01,-6.517022382467985153e-03,-5.961032956838607788e-02,-6.876765191555023193e-02,-1.153777539730072021e-01,-3.940729424357414246e-02,-3.408128768205642700e-02,-2.017561718821525574e-02,5.743390321731567383e-02,-3.979102075099945068e-01,1.688077449798583984e+00,-2.964989840984344482e-01,1.573719978332519531e+00,1.479086726903915405e-01,-2.048264630138874054e-02,-1.623339056968688965e-01,5.720065236091613770e-01,-1.595869183540344238e+00,-8.353601694107055664e-01,1.434710144996643066e+00,6.861143559217453003e-02,2.867971956729888916e-01,1.058021262288093567e-01
-8.568682074546813965e-01,1.085713028907775879e+00,8.139786720275878906e-01,-3.864594921469688416e-02,-5.843378230929374695e-02,-6.932313442230224609e-01,7.173020839691162109e-01,2.471468001604080200e-01,-6.974057108163833618e-02,-1.069134995341300964e-01,-3.496783599257469177e-02,-4.146254435181617737e-02,6.447385996580123901e-02,2.687020301818847656e-01,-6.538005080074071884e-03,-5.939908698201179504e-02,-6.881740689277648926e-02,-1.155797466635704041e-01,-3.934855386614799500e-02,-3.377223759889602661e-02,-1.931085996329784393e-02,5.711919069290161133e-02,-4.019596278667449951e-01,1.687334060668945312e+00,-2.997959256172180176e-01,1.573307037353515625e+00,1.476190537214279175e-01,-2.091131173074245453e-02,-1.623769402503967285e-01,5.762584805488586426e-01,-1.595145821571350098e+00,-8.389224410057067871e-01,1.437999367713928223e+00,6.843067705631256104e-02,2.819944620132446289e-01,1.068478971719741821e-01
